titulo,subtitulo,fecha,url,audience,post_type,tipo_clasificado,metodo_extraccion_usado,body_text,body_length,transcript_text,transcript_length,transcript_source,combined_text,combined_length,media_upload_ids,duracion_media,estado_extraccion,notas
Guarda este mail para cuando seas presidente de tú Comunidad..,¿Cómo tributan los recibos de alquiler con IBI? Claves de IVA e IRPF,2025-02-11T06:30:58.631Z,https://fiscalizarte.substack.com/p/he-mentorizado-al-presidente-de-una,only_paid,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Debes leer este mail sino quieres ser engañado/a..,Trabajo de campo y oportunidad con un 50% de descuento.,2025-02-08T07:44:59.702Z,https://fiscalizarte.substack.com/p/debes-leer-este-mail-sino-quieres,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
He conseguido ahorrar 24.080 euros a un inversor..,,2025-02-06T06:10:47.355Z,https://fiscalizarte.substack.com/p/he-conseguido-ahorrar-24080-euros,only_paid,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
No puedes cometer estos ERRORES,Préstamo entre particulares.,2025-02-04T08:52:56.772Z,https://fiscalizarte.substack.com/p/no-puedes-cometer-estos-errores,only_paid,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
El Gobierno te ´´discrimina`` como residente fiscal español..,,2025-02-03T06:31:16.383Z,https://fiscalizarte.substack.com/p/el-gobierno-te-discrimina-como-residente,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Lo que no te estoy contando (pero debería),Hay una parte de la historia que no te estoy contando.,2025-02-02T08:11:50.133Z,https://fiscalizarte.substack.com/p/lo-que-no-te-estoy-contando-pero,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Si te planteas hacer un CAMBIO DE USO..,debes imprimir este mail y ponerlo en tu mesita de noche,2025-02-01T07:49:32.772Z,https://fiscalizarte.substack.com/p/si-te-planteas-hacer-un-cambio-de,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Este inversor está jodido..,Exención por reinversión en vivienda habitual.,2025-01-30T11:46:42.272Z,https://fiscalizarte.substack.com/p/este-inversor-esta-jodido,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
He vendido una vivienda que he tenido ALQUILADA previamente..,y además ha sido mi vivienda habitual.,2025-01-29T13:01:27.364Z,https://fiscalizarte.substack.com/p/he-vendido-una-vivienda-que-he-tenido,only_paid,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Alquilas habitaciones en tu vivienda habitual? Así afecta a tu IRPF y a la exención por venta de vivienda habitual,,2025-01-28T13:03:39.104Z,https://fiscalizarte.substack.com/p/alquilas-habitaciones-en-tu-vivienda,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
12 euros.,la cultura del ´´todogratismo``,2025-01-27T08:14:33.454Z,https://fiscalizarte.substack.com/p/el-mail-que-estabas-esperando,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿ITP al 5% en Comunidad Valenciana?,esta es la REALIDAD,2025-01-25T11:23:45.493Z,https://fiscalizarte.substack.com/p/itp-al-5-en-comunidad-valenciana,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Implementa está ESTRATEGIA de inversión y tu patrimonio crecerá EXPONENCIALMENTE.,Estrategia y ciclos económicos.,2025-01-23T06:30:46.467Z,https://fiscalizarte.substack.com/p/implementa-esta-estrategia-de-inversion,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Verdades de la inversión en el sector inmobiliario,3+1 verdades a la hora de invertir en el sector inmobiliario,2025-01-21T12:45:42.085Z,https://fiscalizarte.substack.com/p/verdades-de-la-inversion-en-el-sector,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Comprar pisos para alquilar NO es la opción fiscal más óptima,Rendimiento de Capital Mobiliario = Tu salvación fiscal en 2025,2025-01-20T13:32:34.578Z,https://fiscalizarte.substack.com/p/comprar-pisos-para-alquilar-no-es,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Cómo sacar dinero de tu SL sin que Hacienda te coma vivo,"es decir, pagando MUY POCO",2025-01-16T07:05:41.594Z,https://fiscalizarte.substack.com/p/como-sacar-dinero-de-tu-sl-sin-que,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
El mejor truco para escalar una cartera de inmuebles..,,2025-01-14T07:05:40.109Z,https://fiscalizarte.substack.com/p/te-cuento-el-mayor-truco,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Este concepto fiscal será tu salvación en 2025,y no es clickbait.,2025-01-12T16:38:39.929Z,https://fiscalizarte.substack.com/p/este-concepto-fiscal-sera-tu-salvacion,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Si tienes inmuebles alquilados y perteneces a este colectivo..,estás siendo ´´MAL-TRATADO`` fiscalmente,2025-01-11T07:38:20.297Z,https://fiscalizarte.substack.com/p/si-tienes-inmuebles-alquilados-y,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"Si gestionas habitaciones o pisos de otros inversores, DEBES leer esto..",para ahorrar DINERO en impuestos..,2025-01-09T13:03:44.286Z,https://fiscalizarte.substack.com/p/gestionas-alquileres-por-habitaciones,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Método para ahorrar hasta 10.000 euros..,,2025-01-05T08:16:37.772Z,https://fiscalizarte.substack.com/p/metodo-para-ahorrar-hasta-10000-euros,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Intermedias en el alquiler de viviendas vacacionales? Esto es lo que debes saber sobre el IVA,,2025-01-02T10:13:16.004Z,https://fiscalizarte.substack.com/p/intermedias-en-el-alquiler-de-viviendas,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Cerramos 2024 y Abrimos 2025,,2024-12-31T09:15:52.193Z,https://fiscalizarte.substack.com/p/cerramos-2024-y-abrimos-2025,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Persona física o sociedad? La gran pregunta en inversión inmobiliaria,,2024-12-29T19:30:32.019Z,https://fiscalizarte.substack.com/p/persona-fisica-o-sociedad-la-gran,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Alquiler de casas rurales? Cuidado con el IVA y el IAE,"Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-28T08:01:05.761Z,https://fiscalizarte.substack.com/p/alquiler-de-casas-rurales-cuidado,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Puedo deducir los alquileres impagados en mi declaración de la renta? Un caso práctico,"Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-19T06:29:52.936Z,https://fiscalizarte.substack.com/p/puedo-deducir-los-alquileres-impagos,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
🏡 ¿Vas a descalificar una vivienda protegida? Esto es lo que debes saber sobre los gastos deducibles,"Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-17T06:29:32.525Z,https://fiscalizarte.substack.com/p/vas-a-descalificar-una-vivienda-protegida,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Es DICIEMBRE el mes de los descuentos inmobiliarios? Te cuento los números de mi siguiente operación...,"Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-15T09:30:42.124Z,https://fiscalizarte.substack.com/p/es-diciembre-el-mes-de-los-descuentos,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"🏢 Alquileres, comunidades de bienes y fiscalidad: ¿Qué pasa con el ITP y el IRPF?","Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-12T06:29:45.954Z,https://fiscalizarte.substack.com/p/alquileres-comunidades-de-bienes,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
🏠 ¿Alquilar mi vivienda a una empresa? Ojo con el IVA y el IRPF,"Fiscalizarte, una newsletter sobre Fiscalidad e Inversión Inmobiliaria, ¡simple y directa!",2024-12-10T06:29:35.754Z,https://fiscalizarte.substack.com/p/alquilar-mi-vivienda-a-una-empresa,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Consulta de un cliente: ¿Puedo arrendar mi inmueble como vivienda y qué implica fiscalmente? 🏠,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-12-05T06:29:40.002Z,https://fiscalizarte.substack.com/p/consulta-de-un-cliente-puedo-arrendar,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Sabías que puedes donar el usufructo de un inmueble a tu hijo y cómo impacta eso en tu fiscalidad? 🏠💡,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-12-03T06:29:12.760Z,https://fiscalizarte.substack.com/p/sabias-que-puedes-donar-el-usufructo,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"¡Atención, propietarios de inmuebles para alquiler turístico! 🏡💼","Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-11-28T06:29:52.482Z,https://fiscalizarte.substack.com/p/atencion-propietarios-de-inmuebles,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Puedo deducir las obras de eficiencia energética si alquilo mi casa como vivienda turística?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-11-26T06:29:27.708Z,https://fiscalizarte.substack.com/p/puedo-deducir-las-obras-de-eficiencia,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Estás cediendo tu vivienda en usufructo? Descubre qué gastos puedes deducir y cómo optimizar tu declaración de la renta.,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-11-21T06:29:50.151Z,https://fiscalizarte.substack.com/p/estas-cediendo-tu-vivienda-en-usufructo,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Hiciste reformas en una casa antes de venderla? Esto es lo que Hacienda tiene en cuenta 🔧🏠,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-11-19T06:35:37.056Z,https://fiscalizarte.substack.com/p/hiciste-reformas-en-una-casa-antes,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Sabías que puedes deducir los gastos de reparación de tus pisos en alquiler? 🛠️💸,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-11-16T08:58:27.157Z,https://fiscalizarte.substack.com/p/sabias-que-puedes-deducir-los-gastos,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Ejemplo de un cliente con una operación de Flipping House...,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-10-27T08:51:49.433Z,https://fiscalizarte.substack.com/p/ejemplo-de-un-cliente-con-una-operacion,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Pasos para constituir una S.L y hacer Flipping Houses...,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa",2024-10-20T07:56:41.316Z,https://fiscalizarte.substack.com/p/pasos-para-constituir-una-sl-y-hacer,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Cómo adquirir S.L inactivas?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-10-13T07:55:43.020Z,https://fiscalizarte.substack.com/p/como-adquirir-sl-inactivas,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Comprar S.L inactivas para invertir en el sector Inmobiliario....,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-10-06T07:45:47.540Z,https://fiscalizarte.substack.com/p/comprar-sl-inactivas-para-invertir,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Una de las grandes ventajas fiscales en la inversión inmobiliaria... ,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-09-21T07:45:51.750Z,https://fiscalizarte.substack.com/p/una-de-las-grandes-ventajas-fiscales,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Cuánto cuesta aportar un inmueble a una Sociedad?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-09-14T07:45:55.609Z,https://fiscalizarte.substack.com/p/cuanto-cuesta-aportar-un-inmueble,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
La estructura fiscal que utilizan los ricos/políticos....,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa! ",2024-09-07T07:48:08.619Z,https://fiscalizarte.substack.com/p/la-estructura-fiscal-que-utilizan,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿La mejor estructura fiscal?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa! ",2024-09-01T13:42:35.427Z,https://fiscalizarte.substack.com/p/la-mejor-estructura-fiscal,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Hacienda ataca... y ¡fuerte!,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-08-15T08:29:16.511Z,https://fiscalizarte.substack.com/p/hacienda-ataca-y-fuerte,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Mi última gran operación con miembros de mi Comunidad...,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-06-27T15:21:22.676Z,https://fiscalizarte.substack.com/p/mi-ultima-gran-operacion-con-miembros,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Constituyo una SL para invertir... ¡te explico el porqué!,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-05-18T08:29:41.077Z,https://fiscalizarte.substack.com/p/constituyo-una-sl-para-invertir-te,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Cómo Adrián va a comprar su primer piso sin ahorros....,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-03-14T18:55:08.877Z,https://fiscalizarte.substack.com/p/como-adrian-va-a-comprar-su-primer,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
No cometas este grave error al declarar tus alquileres,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-03-07T19:00:34.982Z,https://fiscalizarte.substack.com/p/no-cometas-este-grave-error-al-declarar,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
AVALES ICO: ¿En qué consisten?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-03-03T10:00:35.413Z,https://fiscalizarte.substack.com/p/avales-ico-en-que-consisten,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Hacer Flips sale más ´´barato`` bajo esta modalidad,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-28T19:58:32.783Z,https://fiscalizarte.substack.com/p/hacer-flips-sale-mas-barato-bajo,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Incendio del edificio de Valencia: ¿Cómo funciona el seguro de hogar?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-25T20:55:02.077Z,https://fiscalizarte.substack.com/p/incendio-del-edificio-de-valencia,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Esta estrategia de inversión no la verás en cualquier sitio...,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-22T05:55:11.995Z,https://fiscalizarte.substack.com/p/esta-estrategia-de-inversion-no-la,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"¿Estás teniendo en cuenta tu IRPF marginal en tus inversiones? Sino es así, ¡esto te interesa!","Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-15T05:55:06.368Z,https://fiscalizarte.substack.com/p/estas-teniendo-en-cuenta-tu-irpf,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
ITP: ¿Cómo afecta a tu inversión inmobiliaria?,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-08T20:59:27.708Z,https://fiscalizarte.substack.com/p/itp-como-afecta-a-tu-inversion-inmobiliaria,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"Si haces Rent to Rent, ¡esto te interesa!","Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-02-01T05:45:03.090Z,https://fiscalizarte.substack.com/p/si-haces-rent-to-rent-esto-te-interesa,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Nueva apuesta de la Comunidad de Madrid en su oferta de vivienda de obra nueva.,"Fiscalizarte, una newsletter sobre fiscalidad e inversión inmobiliaria, ¡simple y directa!",2024-01-27T09:37:27.543Z,https://fiscalizarte.substack.com/p/nueva-apuesta-de-la-comunidad-de,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
"No entiendo el concepto de amortización de IRPF, ¿Se corresponde con el importe de amortización de la cuota de la hipoteca? ","Fiscalizarte, una newsletter sobre fiscalidad inmobiliaria, ¡simple y directa!",2024-01-24T16:20:17.084Z,https://fiscalizarte.substack.com/p/no-entiendo-el-concepto-de-amortizacion,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Directo y al grano!,"Fiscalizarte, una newsletter sobre fiscalidad inmobiliaria, ¡simple y directa!",2024-01-15T15:58:32.989Z,https://fiscalizarte.substack.com/p/directo-y-al-grano,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
¿Sabes que es el IRPF?,"Fiscalizarte, una newsletter sobre fiscalidad inmobiliaria, ¡simple y directa!",2024-01-15T09:34:02.469Z,https://fiscalizarte.substack.com/p/sabes-que-es-el-irpf,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
Es importante saberlo!,"Fiscalizarte, una newsletter sobre fiscalidad inmobiliaria ¡simple y directa!",2024-01-15T09:08:33.857Z,https://fiscalizarte.substack.com/p/es-importante-saberlo,everyone,newsletter,texto_normal,body_html,,0,,0,none,,0,,,PENDIENTE,Preparado para extracción final
